"senator_name","start_date","end_date","description","amount","salary_flag","State","St.Abrv","Party"
"A. MITCHELL MCCONNELL, JR.",2020-07-31,2020-08-29,"STAFF TRANSPORTATION",448.6,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-08-31,2020-08-31,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN MCCONNELL LOUISVILLE TO HAZARD AND RETURN",2000,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-08-26,2020-09-04,"PER DIEM",372.92,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-08-26,2020-09-04,"STAFF TRANSPORTATION",305.31,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-03-01,2020-03-31,"RECORDING STUDIO CERTIFICATION",114.3,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-03-01,2020-03-31,"PHOTO STUDIO CERTIFICATION",20.3,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-04-01,2020-04-30,"RECORDING STUDIO CERTIFICATION",21,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-04-01,2020-04-30,"PHOTO STUDIO CERTIFICATION",59,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-05-01,2020-05-31,"RECORDING STUDIO CERTIFICATION",20,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-06-01,2020-06-30,"PHOTO STUDIO CERTIFICATION",38,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-06-01,2020-06-30,"RECORDING STUDIO CERTIFICATION",1761.6,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-07-01,2020-07-31,"PHOTO STUDIO CERTIFICATION",15.2,1,"Kentucky","KY","R"
"A. MITCHELL MCCONNELL, JR.",2020-08-01,2020-08-31,"RECORDING STUDIO CERTIFICATION",173.8,1,"Kentucky","KY","R"
"AL FRANKEN",NA,NA,"DIRECTOR OF SCHEDULING/EXECUTIVE ASSISTANT",48199.92,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DIRECTOR OF ADMINISTRATION",59769.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE ",5811.86,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY STATE DIRECTOR FOR COMMUNICATIONS",42099.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"NW FIELD REPRESENTATIVE ",4006.14,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY STATE DIRECTOR/STATE SCHEDULER",41174.94,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"COUNSEL",42199.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"PROFESSIONAL STAFF MEMBER ",216.67,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CHIEF OF STAFF ",46601.21,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SYSTEMS ADMINISTRATION",38499.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICES DIRECTOR ",14729.14,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CHIEF OF STAFF  AND  ",3850.42,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STATE DIRECTOR/DEPUTY CHIEF OF STAFF",65589.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY STATE DIRECTOR",42099.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STATE POLICY ADVISOR",36150,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE DIRECTOR",57704.94,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICES REPRESENTATIVE",18639.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE AIDE",23315.97,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY CHIEF OF STAFF",63269.94,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY SCHEDULING DIRECTOR",28199.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",14599.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",29122.47,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICES DIRECTOR",32483.31,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"PRESS SECRETARY",34627.5,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"DEPUTY PRESS SECRETARY",26330.94,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CENTRAL MINNESOTA FIELD REPRESENTATIVE ",8130.49,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",26849.97,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SPECIAL ASSISTANT",21074.97,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"NORTHEAST FIELD REPRESENTATIVE",26999.97,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE AIDE",25590,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE ASSISTANT",40179.99,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"COUNSEL",42199.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE ASSISTANT FOR ENERGY AND ENVIROMENT ",8000,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CORRESPONDENCE MANAGER",23589.99,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SUBCOMMITTEE STAFF DIRECTOR",47124.92,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SPECIAL ASSISTANT",27778.44,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"INTERN",12356.64,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SENIOR EDUCATION POLICY ADVISOR",46134.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",30898.68,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"LEGISLATIVE CORRESPONDENT",22089.99,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STAFF ASSISTANT",20499.96,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",29249.97,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STAFF ASSISTANT",8622.2,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE",21999.99,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"FIELD REPRESENTATIVE",26119.98,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"HEALTH POLICY ADVISOR",37687.5,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SOUTHERN MN FIELD REPRESENTATIVE",27124.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"SPECIAL ASSISTANT",17577.45,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE",22099.95,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"NORTHWEST MINNESOTA REGIONAL FIELD REPRESENTATIVE ",19109.41,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"CONSTITUENT SERVICES REPRESENTATIVE ",13377.46,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STAFF ASSISTANT",10259.53,0,"Minnesota","MN","D"
"AL FRANKEN",NA,NA,"STAFF ASSISTANT",953.32,0,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"INCIDENTALS",132.84,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"PER DIEM",1014.77,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"STAFF TRANSPORTATION",580.41,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"PER DIEM",128.01,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"STAFF TRANSPORTATION",607.83,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-13,2020-03-13,"STAFF TRANSPORTATION",77.52,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"PER DIEM",1440.17,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"STAFF TRANSPORTATION",269.53,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",77.52,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",103.02,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-24,2020-03-24,"STAFF TRANSPORTATION",123.42,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"PER DIEM",15.39,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",105.21,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",118.49,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-27,2020-03-27,"STAFF TRANSPORTATION",51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-05,2020-03-25,"STAFF TRANSPORTATION",144.87,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-01,2020-03-31,"STAFF TRANSPORTATION",31.11,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",53.55,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",30.6,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-03,2020-04-03,"STAFF TRANSPORTATION",71.4,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-10,2020-03-10,"STAFF TRANSPORTATION",112.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-11,2020-04-02,"STAFF TRANSPORTATION",68.34,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",154.02,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",84.41,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-28,2020-03-28,"STAFF TRANSPORTATION",107.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"PER DIEM",7.31,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"STAFF TRANSPORTATION",87.72,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-12,2020-03-12,"STAFF TRANSPORTATION",66.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-18,2020-03-18,"STAFF TRANSPORTATION",66.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-06,2020-04-06,"STAFF TRANSPORTATION",107.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"STAFF TRANSPORTATION",35.7,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-11,2020-03-11,"STAFF TRANSPORTATION",2.04,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-21,2020-03-29,"STAFF TRANSPORTATION",52.02,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-31,2020-03-31,"PER DIEM",7.96,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"PER DIEM",11.31,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",78.03,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",90.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",94.79,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",155.04,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",66.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",77.52,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",250.77,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"STAFF TRANSPORTATION",262.96,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-31,2020-04-01,"STAFF TRANSPORTATION",153.51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",153.51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-03-31,"STAFF TRANSPORTATION",156.06,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",211.65,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"STAFF TRANSPORTATION",510.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-27,2020-04-06,"STAFF TRANSPORTATION",11652.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-28,2020-04-01,"STAFF TRANSPORTATION",808.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-11,2020-04-13,"STAFF TRANSPORTATION",202.06,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",168.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-08,2020-04-10,"PER DIEM",260.87,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-16,2020-04-16,"STAFF TRANSPORTATION",87.72,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-19,"INCIDENTALS",2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-19,"PER DIEM",241.01,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-20,2020-04-20,"STAFF TRANSPORTATION",110.47,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-01,2020-04-22,"STAFF TRANSPORTATION",199.85,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-23,2020-03-26,"STAFF TRANSPORTATION",232.56,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"PER DIEM",10.59,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-07,2020-04-07,"STAFF TRANSPORTATION",102,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-08,2020-04-10,"PER DIEM",209.74,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-18,"PER DIEM",106.15,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-18,"STAFF TRANSPORTATION",249.9,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-20,2020-04-20,"STAFF TRANSPORTATION",51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-13,2020-04-13,"PER DIEM",9.15,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-13,2020-04-13,"STAFF TRANSPORTATION",93.84,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-18,2020-03-18,"STAFF TRANSPORTATION",111.18,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",283.56,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-09,2020-04-10,"PER DIEM",92.03,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-09,2020-04-10,"STAFF TRANSPORTATION",208.08,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-18,2020-04-18,"PER DIEM",24.54,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-18,2020-04-18,"STAFF TRANSPORTATION",149.94,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-20,2020-04-20,"PER DIEM",8.28,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-20,2020-04-20,"STAFF TRANSPORTATION",131.58,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-21,2020-04-21,"PER DIEM",15.11,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-21,2020-04-21,"STAFF TRANSPORTATION",139.23,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-13,2020-04-14,"STAFF TRANSPORTATION",25.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-20,2020-03-22,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN FRANKEN WASHINGTON DC TO MINNEAPOLIS AND RETURN",470.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-28,2020-03-28,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN FRANKEN WASHINGTON DC TO MINNEAPOLIS",235.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-31,2020-04-02,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN FRANKEN DULUTH TO WASHINGTON DC",706.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-05,2020-04-05,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN FRANKEN WASHINGTON DC TO MINNEAPOLIS",235.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-17,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN FRANKEN WASHINGTON DC TO MINNEAPOLIS TO GRAND FORKS",585.6,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-22,2020-04-22,"STAFF TRANSPORTATION",112.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-08,2020-04-27,"STAFF TRANSPORTATION",81.88,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-15,2020-04-24,"STAFF TRANSPORTATION",33.66,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-25,2020-04-26,"STAFF TRANSPORTATION",34.68,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-25,2020-04-25,"PER DIEM",10.26,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-25,2020-04-25,"STAFF TRANSPORTATION",32.64,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-17,2020-04-28,"STAFF TRANSPORTATION",80.58,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-22,2020-04-22,"STAFF TRANSPORTATION",69.36,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-24,2020-04-24,"STAFF TRANSPORTATION",163.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-28,2020-04-28,"PER DIEM",15.28,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-28,2020-04-28,"STAFF TRANSPORTATION",91.8,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-28,2020-04-28,"STAFF TRANSPORTATION",34.68,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-03,2020-04-28,"STAFF TRANSPORTATION",207.41,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-28,2020-04-28,"PER DIEM",19.33,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-29,2020-04-29,"PER DIEM",13.36,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-29,2020-04-29,"STAFF TRANSPORTATION",63.24,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-30,2020-04-30,"PER DIEM",11.03,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-30,2020-04-30,"STAFF TRANSPORTATION",56.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-01,2020-05-01,"PER DIEM",12.15,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-01,2020-05-01,"STAFF TRANSPORTATION",214.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"PER DIEM",967.31,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-15,2020-03-19,"STAFF TRANSPORTATION",421.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-04,"STAFF TRANSPORTATION",47.43,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-01,2020-04-30,"STAFF TRANSPORTATION",24.48,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-04,"PER DIEM",6.72,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-04,"STAFF TRANSPORTATION",86.7,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-05,2020-05-05,"PER DIEM",16.69,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-01,2020-04-30,"STAFF TRANSPORTATION",104.04,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-20,2020-04-21,"PER DIEM",119.42,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-04,"STAFF TRANSPORTATION",62.73,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-05,2020-05-05,"STAFF TRANSPORTATION",109.65,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-02,2020-04-02,"STAFF TRANSPORTATION",224,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",120,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-06,2020-05-06,"STAFF TRANSPORTATION",56.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",142.18,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",11478.06,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",31.26,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",33.96,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"PER DIEM",445.09,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",55.21,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",32.38,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"PER DIEM",355.87,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"STAFF TRANSPORTATION",151.53,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",24.84,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",38.95,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",12.64,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",40.61,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",27.51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"STAFF TRANSPORTATION",29.84,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",27.63,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"PER DIEM",442.43,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-03,"STAFF TRANSPORTATION",89,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-06,"PER DIEM",46.2,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-06,"STAFF TRANSPORTATION",36.72,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-08,2020-05-08,"STAFF TRANSPORTATION",55.08,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-07,2020-05-08,"PER DIEM",115.63,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-06,2020-05-06,"STAFF TRANSPORTATION",66.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-07,2020-05-07,"STAFF TRANSPORTATION",48.45,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-08,2020-05-08,"STAFF TRANSPORTATION",66.3,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-13,"STAFF TRANSPORTATION",67.83,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-05,2020-05-05,"STAFF TRANSPORTATION",171.36,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-06,2020-05-06,"STAFF TRANSPORTATION",83.64,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-14,2020-05-13,"STAFF TRANSPORTATION",81.78,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-26,2020-04-26,"STAFF TRANSPORTATION",92.51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-12,2020-05-12,"PER DIEM",13.5,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-12,2020-05-12,"STAFF TRANSPORTATION",87.41,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-27,2020-04-29,"PER DIEM",411.91,1,"Minnesota","MN","D"
"AL FRANKEN",2020-04-27,2020-04-29,"STAFF TRANSPORTATION",409.7,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-05,2020-05-05,"STAFF TRANSPORTATION",19.36,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-13,2020-05-13,"PER DIEM",12.21,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-13,2020-05-13,"STAFF TRANSPORTATION",131.58,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-14,2020-05-14,"STAFF TRANSPORTATION",102.51,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-13,2020-05-14,"PER DIEM",153.09,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-13,2020-05-14,"STAFF TRANSPORTATION",122.04,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-19,"STAFF TRANSPORTATION",41.08,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-18,2020-05-18,"STAFF TRANSPORTATION",56.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-20,2020-05-20,"STAFF TRANSPORTATION",43.66,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-21,2020-05-21,"PER DIEM",13.86,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-21,2020-05-21,"STAFF TRANSPORTATION",94.35,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-27,2020-05-27,"STAFF TRANSPORTATION",199.92,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-01,2020-05-31,"STAFF TRANSPORTATION",87.16,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-19,2020-05-19,"STAFF TRANSPORTATION",107.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-21,2020-05-21,"STAFF TRANSPORTATION",56.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-26,2020-05-26,"STAFF TRANSPORTATION",53.55,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-27,2020-05-27,"STAFF TRANSPORTATION",56.1,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-29,2020-05-29,"STAFF TRANSPORTATION",109.65,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-28,2020-05-29,"PER DIEM",93.19,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-28,2020-05-29,"STAFF TRANSPORTATION",350.37,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-04,2020-05-28,"STAFF TRANSPORTATION",145.55,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-01,2020-05-31,"STAFF TRANSPORTATION",28.56,1,"Minnesota","MN","D"
"AL FRANKEN",2020-03-30,2020-04-01,"PER DIEM",95.66,1,"Minnesota","MN","D"
"AL FRANKEN",2020-05-18,2020-05-19,"PER DIEM",51.25,1,"Minnesota","MN","D"
